Description,Tplusone,Tplustwo,Tplusthree
FELTCRAFT DOLL MOLLY,1297.4004241998928,2272.412198948764,3980.1568626090975
FELTCRAFT DOLL ROSIE,343.48610486993715,433.894107502021,548.0981438718243
FELTCRAFT GIRL AMELIE KIT,100.28495273201312,104.04745916787857,107.95112790471012
FELTCRAFT GIRL NICOLE KIT,83.05558835219477,93.92366758947836,106.21386842810453
FELTCRAFT HAIRBAND PINK AND BLUE,70.82509397381236,75.33068510160884,80.12290276629894
FELTCRAFT HAIRBAND PINK AND PURPLE,151.45142911164245,206.7099327545185,282.1300303999104
FELTCRAFT HAIRBAND RED AND BLUE,259.2699935122352,424.3608920687987,694.5738852302952
FELTCRAFT HAIRBANDS PINK AND WHITE ,74.58864712469574,84.79268595040153,96.39267995655781
FELTCRAFT PRINCESS CHARLOTTE DOLL,212.72853640990002,222.60057841489456,232.93074989792296
FELTCRAFT PRINCESS LOLA DOLL,128.7890732282433,126.26264216239528,123.78577162035948
FELTCRAFT PRINCESS OLIVIA DOLL,125.83182195397274,146.7386040021594,171.11901878348937
FENG SHUI PILLAR CANDLE,210.42646687886955,226.24884566037767,243.26094013696337
FILIGREE HEART BIRD WHITE ,209.0547617623597,265.2802230155637,336.6275713115949
FILIGREE HEART BUTTERFLY WHITE ,4721.768834546886,10592.303280022621,23761.62254176611
FILIGREE HEART DAISY WHITE,787.6764237245178,1391.0843805428692,2456.739462430738
FILIGRIS HEART WITH BUTTERFLY,78.30572714615491,65.6691773453017,55.07184481104002
FINE WICKER HEART ,27.06684210474217,17.77266661940838,11.669912490799662
FIRST AID TIN,22.001812312199696,18.756088466189986,15.989176235108685
FIRST CLASS LUGGAGE TAG ,19.831109186216544,35.36290847028897,63.05927135670303
FIRST CLASS PASSPORT COVER ,4.4134988305029665,5.0661457542633865,5.815302957838563
FIVE CATS HANGING DECORATION,16.096526975387526,18.323390161027348,20.858327234602147
FIVE HEART HANGING DECORATION,4.303047828039903,3.3032614129340723,2.5357691567071337
FLORAL FOLK STATIONERY SET,258.1971056755096,299.7058870951035,347.8877833446715
FLOWER VINE RAFFIA FOOD COVER,10.346923669695931,9.158681001945403,8.106896346502255
FLOWERS  STICKERS,7.148193852867647,6.844609023770668,6.553917486371545
FLOWERS TILE COASTER,1373692.059750334,12163561.255593583,107704067.56625456
FLUTED ANTIQUE CANDLE HOLDER,753.0921438946966,1126.483010362887,1685.0049265866048
FLYING PIG WATERING CAN,2.3887163069131474,2.005857262363581,1.6843621594295126
FOLDING BUTTERFLY MIRROR HOT PINK ,220.42128075773084,241.95820718867685,265.59946401139564
FOLDING BUTTERFLY MIRROR IVORY ,26.300644796775217,21.717689537658792,17.93332606476497
FOLDING BUTTERFLY MIRROR RED  ,159.1425922458994,189.37239553912184,225.34447683756176
FOLDING UMBRELLA BLACKBLUE POLKADOT,17.244095303740963,21.836754865656022,27.65258801134697
FOLDING UMBRELLA CHOCOLATE POLKADOT,2.9835655255864406,2.4962366016727717,2.08850689488579
FOLDING UMBRELLA CREAM POLKADOT,4.850742781648285,4.252149736117292,3.7274244774979586
FOLDING UMBRELLA PINKWHITE POLKADOT,13.998983455505998,16.290637605499402,18.95743890527506
FOLDING UMBRELLA RED/WHITE POLKADOT,9.296561148408292,7.711580283042281,6.396824536779208
FOLK ART METAL HEART T-LIGHT HOLDER,21.503752378832925,23.523325459514147,25.732571270626693
FOLK ART METAL STAR T-LIGHT HOLDER,123.71164543101722,174.06804399050912,244.92184089150453
FOLKART HEART NAPKIN RINGS,12.253215792006,11.056901142797415,9.977385933360777
FOLKART STAR CHRISTMAS DECORATIONS,4322.15327850894,10864.809894590868,27311.40855937496
FOLKART ZINC HEART CHRISTMAS DEC,105.65759563981763,97.79992473752486,90.52662253712094
FOOD CONTAINER SET 3 LOVE HEART ,78.52035866663563,75.6290165507162,72.84414184494682
FOOD COVER WITH BEADS SET 2 ,3.013539420362543,1.5739636662853016,0.8220770586396475
FOOD/DRINK SPONGE STICKERS,76.39886487631705,89.32794066704187,104.44502018102784
FOUR HOOK  WHITE LOVEBIRDS,93.6202817888762,92.90074402052402,92.18673640643105
FRAPPUCINO SCARF KNITTING KIT,40.52582463011961,46.14699260716955,52.547849331200055
FRENCH BATHROOM SIGN BLUE METAL,49.31935455482288,44.654703164901385,40.4312370416141
FRENCH BLUE METAL DOOR SIGN 0,19.036784453895333,17.94964063814636,16.924580924835144
FRENCH BLUE METAL DOOR SIGN 1,66.88966943478246,65.249645801569,63.64983282480257
FRENCH BLUE METAL DOOR SIGN 2,41.49218848596286,37.695115882619994,34.245524597596464
FRENCH BLUE METAL DOOR SIGN 3,43.49851760805957,42.39651084543968,41.322422710203874
FRENCH BLUE METAL DOOR SIGN 4,35.34327160081376,35.8427467857165,36.34928061145905
FRENCH BLUE METAL DOOR SIGN 5,48.14002059449332,49.89105685870578,51.70578499427023
FRENCH BLUE METAL DOOR SIGN 6,33.34570675366583,33.51968519144818,33.69457134718765
FRENCH BLUE METAL DOOR SIGN 7,43.22479834836403,44.021205963178424,44.832287217041916
FRENCH BLUE METAL DOOR SIGN 8,18.685014150321436,16.867223541759568,15.226278541661896
FRENCH BLUE METAL DOOR SIGN 9,17.936900608538693,16.747162565539007,15.636338747569196
FRENCH BLUE METAL DOOR SIGN No,183.02342323492462,251.72427452306462,346.21311996131345
FRENCH CARRIAGE LANTERN,10.297630629665052,10.12827617953353,9.961706926386716
FRENCH ENAMEL CANDLEHOLDER,211.43932814727094,231.42163123465073,253.29238355318674
FRENCH ENAMEL POT W LID,68.90393859860275,90.59196631044271,119.10646222709262
FRENCH ENAMEL WATER BASIN,8.630562018235446,8.080728413684108,7.565923465673926
FRENCH FLORAL CUSHION COVER ,69.6141413758871,81.40925155432622,95.20287268717478
FRENCH GARDEN SIGN BLUE METAL,19.698558928745722,16.082969389902026,13.131006452409334
FRENCH KITCHEN SIGN BLUE METAL,59.31069090989229,60.50227905835998,61.717806943387586
FRENCH LATTICE CUSHION COVER ,46.510449714247095,58.20988046479241,72.85223438051361
FRENCH LAUNDRY SIGN BLUE METAL,16.278258774901477,13.554254710073716,11.286085525856093
FRENCH LAVENDER SCENT HEART,2208.816789911698,5390.598732703927,13155.710708895358
FRENCH PAISLEY CUSHION COVER ,60.46268891312808,67.48342835973543,75.31939424207025
FRENCH STYLE STORAGE JAR BONBONS,888.8100732887357,1586.362165947982,2831.3640868622974
FRENCH STYLE STORAGE JAR CAFE ,430.9774327992523,634.7206853455009,934.7829323423481
FRENCH STYLE STORAGE JAR JAM,45.618123867762684,56.10356763495207,68.99911777375807
FRENCH TOILET SIGN BLUE METAL,22.203302821430654,17.78732470258476,14.24963315682039
FRENCH WC SIGN BLUE METAL,120.16047400031142,115.3556608935123,110.74297609831758
FRIDGE MAGNETS LA VIE EN ROSE,198.4276666511739,243.99948912032022,300.03754867328144
FRIDGE MAGNETS LES ENFANTS ASSORTED,196.56224632990217,249.2977907162315,316.1817165626248
FRIDGE MAGNETS US DINER ASSORTED,155.16946015352076,172.8776159907869,192.60665134162912
FROSTED WHITE BASE ,8.634095634409377,8.277075992952657,7.934819104861548
FRYING PAN BLUE POLKADOT,37.814679364133546,58.61307434442207,90.85076329810805
FRYING PAN PINK POLKADOT,54.049773929027516,66.28317827582595,81.2854412326304
FRYING PAN RED RETROSPOT,129.58349012137475,201.596582498337,313.6293214277691
FRYING PAN UNION FLAG,144.7633625276929,162.4169737955687,182.22340871547635
FULL ENGLISH BREAKFAST PLATE,246.2643927165322,303.42701657815934,373.8581667204294
FUNKY DIVA PEN,358.1478947009985,314.5809148610281,276.3136499166625
FUNKY MONKEY CUSHION COVER,23.40741098268481,26.748680038613944,30.56689543057179
FUNKY MONKEY GIFT BAG MEDIUM,41.29171304150525,53.39526342165326,69.04664267626642
FUNKY WASHING UP GLOVES ASSORTED,10.085954600309885,7.684673046776895,5.855092767723234
GAOLERS KEYS DECORATIVE GARDEN ,64.70957591418336,62.24227092968393,59.86904157155871
GARDEN PATH JOURNAL,68.20317241298785,112.20972557372195,184.6105110344148
GARDEN PATH SKETCHBOOK,5.082131936475237,4.891641192655532,4.7082905081523805
GARDENERS KNEELING PAD CUP OF TEA ,738.155683141129,773.4685255485797,810.4707091984997
GARDENERS KNEELING PAD KEEP CALM ,1540.2768589796128,1837.8715492373997,2192.9640842192175
GARDENIA 1 WICK MORRIS BOXED CANDLE,177.8841131418009,445.9716165719634,1118.09131953939
GARDENIA 3 WICK MORRIS BOXED CANDLE,360.5991351249642,994.894114861729,2744.91590070921
GARLAND WITH HEARTS AND BELLS,179.41600001352015,340.0497921939622,644.5013887414899
GARLAND WITH STARS AND BELLS,246.9818818970037,411.14879587668923,684.436166136858
GENTLEMAN SHIRT REPAIR KIT ,88.57488683128824,90.82427618629441,93.13078954847039
GIFT BAG BIRTHDAY,11.777083570393723,9.444702916027397,7.5742362392894425
GIFT BAG PSYCHEDELIC APPLES,40.96370869188159,37.020955392606766,33.457691745889285
GIN & TONIC DIET GREETING CARD ,94.58304727049564,84.31747341888061,75.1660739308974
GIN + TONIC DIET METAL SIGN,1545.0605687604832,1861.9321387548714,2243.7898936929732
GIN AND TONIC MUG,601.978082557006,957.8700112025857,1524.1667179375343
GINGERBREAD MAN COOKIE CUTTER,583.0650212699599,635.1383071760303,691.8622358168495
GINGHAM HEART  DOORSTOP RED,521.3274155149013,1036.3856907881975,2060.3084896459436
GINGHAM HEART DECORATION,784154474.4582088,2845325908.9684625,10324342705.358974
GINGHAM ROSE WRAP,161.101323175271,182.35876019378952,206.42113152128744
GIRAFFE WOODEN RULER,285.01435012843484,323.6125705195105,367.43797549510515
GIRLS ALPHABET IRON ON PATCHES ,356.0701437059782,349.6505257262878,343.34664756846576
GIRLS VINTAGE TIN SEASIDE BUCKET,11.182656851126751,9.04824900961483,7.321230654747898
GLAMOROUS  MUG,292.28006886236653,417.1950699505332,595.4963917604333
GLASS  BEURRE DISH,14.56791338975825,11.007484467090888,8.317231922756363
GLASS APOTHECARY BOTTLE ELIXIR,48.947600908605665,42.886007294585696,37.57507186318297
GLASS APOTHECARY BOTTLE PERFUME,118.95718356421538,119.88075561965866,120.81149819911768
GLASS APOTHECARY BOTTLE TONIC,120.34474828564221,128.0376088856011,136.2222242571927
GLASS BON BON JAR,128.66924904050518,109.7783161596216,93.66090801577683
GLASS CLOCHE SMALL,99.29593530448565,122.93915175771563,152.21202145445588
GLASS HEART T-LIGHT HOLDER ,97.84850785170475,84.3414878999429,72.69897862885277
GLASS JAR DAISY FRESH COTTON WOOL,27.80004669924075,26.072403929731994,24.45212607120079
GLASS JAR DIGESTIVE BISCUITS,16.228103506940123,14.096718768548504,12.245268213538568
GLASS JAR ENGLISH CONFECTIONERY,22.97901364976367,19.039569239907287,15.775489860721327
GLASS JAR KINGS CHOICE,4.564213288495149,3.7480235984069896,3.0777880011929266
GLASS JAR MARMALADE ,339.2417395415692,334.5117390902032,329.8476883781003
GLASS JAR PEACOCK BATH SALTS,10.531866275962892,9.564928228363886,8.686765442755101
GLASS SPHERE CANDLE STAND MEDIUM,25.2558283966597,34.80630540139487,47.968289800994945
GLASS STAR FROSTED T-LIGHT HOLDER,56.97025852016147,84.72036194605647,125.98748741381824
GLITTER BUTTERFLY CLIPS,54.6678686187095,53.95784621735281,53.257045536600316
GLITTER HANGING BUTTERFLY STRING,70.81990602919807,78.03371526110351,85.98233263597471
GLITTER HEART DECORATION,1568.65746570656,3126.0952444295604,6229.831362733714
GLITTER HEART GARLAND WITH BELLS ,135.41540607478385,246.90897280950622,450.20018490494186
GOLD FABRIC MIRROR,44.186264093331914,62.637066618586054,88.79234746558406
GOLD MINI TAPE MEASURE ,33.59002376261893,32.30122575672431,31.061876965624425
GOLD PHOTO FRAME,115.11769865414757,234.15888314871842,476.2984597371438
GRAND CHOCOLATECANDLE,330.77971943160503,341.5388844337499,352.6480093177832
GREEN BIRDHOUSE DECORATION,318.0720404690257,860.7464242373492,2329.2974941930834
GREEN DRAWER KNOB ACRYLIC EDWARDIAN,49.899290031390116,42.38507194435949,36.002402491065716
GREEN FERN JOURNAL ,26.37678300495833,36.541105706798376,50.62226147989354
GREEN FERN SKETCHBOOK ,1.8898506556088899,1.5068862412696455,1.2015267647676444
GREEN GIANT GARDEN THERMOMETER,4.042914758853054,2.8234809050484637,1.9718556775693445
GREEN METAL BOX ARMY SUPPLIES,77.56487768329639,89.57375508483696,103.44189070675485
GREEN POLKADOT BOWL,47.19149536244569,40.46667417188264,34.7001447179496
GREEN POLKADOT PLATE ,134.40616073390404,180.06884843172224,241.24482091055955
GREEN REGENCY TEACUP AND SAUCER,314.6811403163091,273.92259973206603,238.44323993662886
GREEN ROSE WASHBAG,13.618274370102782,13.091449674118751,12.585005259274302
GREEN VINTAGE SPOT BEAKER,43.088838515941895,29.80803523581237,20.620629267848557
"GREETING CARD, OVERCROWDED POOL.",47.5803887293256,72.79284744693376,111.36518176798165
"GREETING CARD, STICKY GORDON",14.931844835047501,15.620728934933384,16.34139486139984
GREY HEART HOT WATER BOTTLE,456.68677512784905,590.6806285103796,763.9888516582112
GROW A FLYTRAP OR SUNFLOWER IN TIN,480.7369855667281,482.2261915651878,483.72001076082677
GROW YOUR OWN BASIL IN ENAMEL MUG,115.77500684148659,138.220386658721,165.01726762360545
GROW YOUR OWN FLOWERS SET OF 3,728.5478955459938,3360.7372838337865,15502.831262021626
GROW YOUR OWN HERBS SET OF 3,2.3990852627012362,1.7778830766949099,1.3175305953233178
GUMBALL COAT RACK,468.23771795185183,458.15867926199235,448.2965966545178
GUMBALL MAGAZINE RACK,23.75914802159894,21.571295114168567,19.58490988311279
GYMKHANA TREASURE BOOK BOX,314.1731135047895,463.2380481885049,683.0294511698379
HAIRCLIPS FORTIES FABRIC ASSORTED,1459.5457556724375,4099.798677239522,11516.150917893661
HAND OVER THE CHOCOLATE   SIGN ,1060.5215189067628,1238.5093353209002,1446.3689291832966
HAND WARMER BABUSHKA DESIGN,344.1860043544301,583.6712710359253,989.7908349634141
HAND WARMER OWL DESIGN,1119506.4287083307,10670472.497262225,101704626.60602875
HAND WARMER UNION JACK,6937102.7852914035,117566734.67183349,1992465374.8397183
HANGING CHICK  YELLOW DECORATION,7.802915943464138,6.192077190771264,4.913780978069557
HANGING CHICK CREAM DECORATION,9.133838297009763,6.930280613374204,5.258335851624829
HANGING CHICK GREEN DECORATION,13.264229238254174,11.247114666990223,9.536746241357637
HANGING ENGRAVED METAL HEART,72.27646665591531,100.22837953444272,138.9903038830707
HANGING FAIRY CAKE DECORATION,8.481605521042159,8.005188532658792,7.555532178952099
HANGING HEART JAR T-LIGHT HOLDER,430.84960046368553,423.84065035811244,416.94572004396906
HANGING HEART MIRROR DECORATION ,101.95692127408068,98.47505255129045,95.1120910066618
HANGING HEART WITH BELL,4686.556667444565,10141.567443487771,21946.046427918856
HANGING HEART ZINC T-LIGHT HOLDER,351.4620505967693,322.5198927992846,295.96106058859425
HANGING HEN ON NEST DECORATION,222164.6820738883,370497.4438153297,617867.5862981685
HANGING JAM JAR T-LIGHT HOLDER,183.50495845007876,134.86969889917057,99.12449142948553
HANGING METAL HEART LANTERN,542.5992748052985,650.599952595064,780.0974272746416
HANGING METAL STAR LANTERN,647.5683225588834,924.0741069251054,1318.6453465098039
HANGING PHOTO CLIP ROPE LADDER,173.60273734460205,304.4223480901342,533.8220320383236
HANGING SPRING FLOWER EGG SMALL,99.71230759450455,113.52192009029221,129.2440888380056
HANGING WOOD AND FELT BUTTERFLY ,25.71659872951005,22.545305844409796,19.765087170517223
HANGING WOOD AND FELT FLOWER,90.81309275782215,86.2614202866761,81.9378836674808
HANGING WOOD AND FELT HEART,79.94176081999814,150.93399797350924,284.97085266313525
HAPPY EASTER HANGING DECORATION,6.320344958949583,6.049939466667415,5.791102825568412
HAPPY STENCIL CRAFT,413.86679150970633,487.758925761895,574.8438254554138
HAWAIIAN GRASS SKIRT ,38.50738027668477,47.34246222935513,58.20465359714361
HEADS AND TAILS SPORTING FUN,174.33918619824064,208.79781709483848,250.06729338518377
HEART BEADED TRELLIS DECORATION,122.87876989036825,189.93096670609023,293.572047849232
HEART CALCULATOR,39.08997764942541,34.34034625713242,30.16781927162556
HEART DECORATION PAINTED ZINC ,75.25593756330572,66.20650451846103,58.245254560356024
HEART DECORATION RUSTIC HANGING ,472.9181082331263,550.5110162269522,640.83479509699
HEART DECORATION WITH PEARLS ,122.41186013095822,117.31262842315846,112.42581211352365
HEART FILIGREE DOVE  SMALL,168.21602606780397,149.66470741218413,133.1592783897175
HEART FILIGREE DOVE LARGE,111.72021275516168,107.94390256926566,104.29523731232584
HEART GARLAND RUSTIC PADDED,74.18798148808145,196.96907467178315,522.9528502981486
HEART IVORY TRELLIS LARGE,62.19482737474447,50.34644094603451,40.755223913714644
HEART IVORY TRELLIS SMALL,118.92601899920042,101.8445341438025,87.2164831737779
HEART OF WICKER LARGE,822.830919014035,1032.6430816782195,1295.9548669071114
HEART OF WICKER SMALL,889.3410924726215,960.2501551585724,1036.8129486948774
HEART SHAPE WIRELESS DOORBELL,18.181075757510772,21.00734222095065,24.272954641082077
HEART SHAPED HOLLY WREATH,419.03547398478895,766.7196087426598,1402.8859009006876
HEART STRING MEMO HOLDER HANGING,1177.3833992343486,3188.7902163314625,8636.424677283325
HEART T-LIGHT HOLDER WILLIE WINKIE,127.31757651606159,141.93011734062435,158.21977420204925
HEART WOODEN CHRISTMAS DECORATION,1586.2890245551562,3284.906595623634,6802.424510878571
HEART WREATH DECORATION WITH BELL,316.08525511413643,335.7737333587877,356.6885774946607
HEARTS  STICKERS,42.50001364296639,44.34474660675716,46.26955106737813
HEARTS GIFT TAPE,25.990854601457816,35.23213960916655,47.75924764590766
HELLO SAILOR BLUE SOAP HOLDER,8.569155881402372,8.181527137106299,7.811432913769363
HEN HOUSE DECORATION,27.603021125964254,29.712780971464085,31.983794419798595
HEN PARTY CORDON BARRIER TAPE,11.52129913804947,11.487059981573998,11.452922577498331
HERB MARKER BASIL,54.95391925169389,49.12321189340521,43.91115282737558
HERB MARKER CHIVES ,45.22655893533307,39.711098416595426,34.86825826628444
HERB MARKER MINT,54.408441652091135,53.873212331112256,53.34324819357435
HERB MARKER PARSLEY,65.30305207560986,63.89262353662471,62.51265771875833
HERB MARKER ROSEMARY,60.98452909058718,58.76559620430324,56.62739958387649
HERB MARKER THYME,61.41776320070656,58.98731228256423,56.65304024423872
HI TEC ALPINE HAND WARMER,230.05029220254696,446.03133416835067,864.7846049455977
HOLIDAY FUN LUDO,43.020929562102936,42.08483515735586,41.169109274245066
HOME BUILDING BLOCK WORD,83.76397499406737,74.38654706538424,66.05892789474863
HOME GARLAND PAINTED ZINC ,19.37318786824789,15.963512264179894,13.153938605338528
HOME SMALL WOOD LETTERS,4.711928843929849,3.99552299821536,3.388040133465465
HOME SWEET HOME METAL SIGN ,63.23842574479346,58.42778449914858,53.9830958989363
HOME SWEET HOME MUG,175.1501048602382,171.2228602417575,167.38367295162203
HOMEMADE JAM SCENTED CANDLES,300.49200234331636,260.402553229267,225.66154573008552
"HOOK, 1 HANGER ,MAGIC GARDEN",1.8308047000394423,1.1150098003916842,0.6790712602729934
HOT BATHS METAL SIGN,1478.1864868732187,2415.0055275851737,3945.545267839513
HOT BATHS SOAP HOLDER,67.89856197063624,122.64677522885229,221.53976516530435
HOT WATER BOTTLE I AM SO POORLY,1174.7953774300531,1974.0230641914898,3316.9751369676037
HOT WATER BOTTLE TEA AND SYMPATHY,12378.1301504205,41603.07373274105,139828.53007512534
HOUSE SHAPE PENCIL SHARPENER,103.33933176343888,94.90955788360327,87.16743203141147
HYACINTH BULB T-LIGHT CANDLES,493.3900589885331,982.1836651296113,1955.217245408377
I LOVE LONDON BABY GIFT SET,21.758846917597552,22.72058860115403,23.724839295844834
I'M ON HOLIDAY METAL SIGN,64.05808598780445,52.53084667104459,43.07793168378705
ICE CREAM PEN LIP GLOSS ,251.556836515354,227.72205795333878,206.14560270692
ICE CREAM SUNDAE LIP GLOSS,535.1672652519446,539.6976936879557,544.2664742115223
ICON MUG REVOLUTIONARY,51.45441640709333,57.28676134231001,63.78020108373769
ICON PLACEMAT POP ART ELVIS,151.29162523776228,177.65832595380456,208.62014490958288
IF YOU CAN'T STAND THE HEAT MUG,383614.44437222776,4371827.473983004,49823138.160374
ILLUSTRATED CAT BOWL ,881.62011624448,1391.9190427828432,2197.5889455819092
IVORY DINER WALL CLOCK,48.061269782286914,44.54877804211483,41.2929919254243
IVORY ENCHANTED FOREST PLACEMAT,29.262849412506576,31.796245452867424,34.54896721256758
IVORY HANGING DECORATION  BIRD,13.650133790290074,12.347203373703488,11.168640065641076
IVORY HANGING DECORATION  EGG,122.54491142434969,159.83424126655126,208.47038350527484
IVORY HANGING DECORATION  HEART,49.226091388970886,38.137929710689065,29.547372979999402
IVORY KITCHEN SCALES,85.52305287762503,77.44010783222524,70.12109716952854
IVORY KNITTED MUG COSY ,212.63571055467241,397.3941871184883,742.6887023991178
IVORY LOVE BIRD CANDLE,21.23888459767884,26.207016506810607,32.33727793140811
IVORY PAPER CUP CAKE CASES ,8.867325445743115,6.47014705206671,4.721017981297211
IVORY PILLAR CANDLE GOLD FLOCK,21.478907642784367,26.16260382008032,31.867628001856342
IVORY PILLAR CANDLE SILVER FLOCK,379.44479271300673,791.0282027189836,1649.0557507007175
IVORY SWEETHEART SOAP DISH,22.667167408594995,26.671410410606654,31.38301846313978
IVORY SWEETHEART WIRE LETTER RACK ,9.715647570808589,7.761245405082286,6.199991281991062
IVORY WIRE SWEETHEART LETTER TRAY,10.0259259784772,9.899505680830684,9.774679459550912
JAM CLOCK MAGNET,27.716865849689086,32.24383374439728,37.51018676406355
JAM JAR WITH GREEN LID,60.25231910918324,50.57615672358749,42.45392819309788
JAM JAR WITH PINK LID,114.26728066316275,110.91164689628944,107.65455645618502
JAM MAKING SET PRINTED,1134.025574494159,1102.1558428492094,1071.1817522003407
JAM MAKING SET WITH JARS,405.09507346496486,379.1731659422856,354.9099932046701
JAZZ HEARTS ADDRESS BOOK,333.97269142935255,372.24224002335546,414.8970524044083
JAZZ HEARTS PURSE NOTEBOOK,560.0468822813042,653.1033859210044,761.6220109359218
JIGSAW RABBIT AND BIRDHOUSE,47.20284582413725,51.824668512618615,56.89903266530208
JIGSAW TOADSTOOLS 3 PIECE,243.83084077730072,416.4378033558239,711.2326049936187
JIGSAW TREE WITH BIRDHOUSE,35.12741586781002,32.524995905244644,30.115376622554066
JIGSAW TREE WITH WATERING CAN,157.36222953685268,252.95142407149808,406.6059760853499
JINGLE BELL HEART ANTIQUE GOLD,304.063350368463,523.5127650257114,901.3437982997751
JINGLE BELL HEART ANTIQUE SILVER,1749.8019289904362,3174.2828071675763,5758.406807616875
JINGLE BELL HEART DECORATION,646.9927692911283,790.3425887357404,965.4534597873392
JOY WOODEN BLOCK LETTERS,185.21395202006727,381.62010893957563,786.3009560493298
JUMBO  BAG BAROQUE BLACK WHITE,486.49515150309503,430.6743313739487,381.25843419267403
JUMBO BAG 50'S CHRISTMAS ,22233.880330639524,63144.53927691489,179331.39790265125
JUMBO BAG ALPHABET,886.280049806828,830.0255658436408,777.3416992791578
JUMBO BAG APPLES,430.3058245381308,350.5641889923485,285.5997841436907
JUMBO BAG CHARLIE AND LOLA TOYS,62.97153870716383,57.4665186964606,52.44275173976279
JUMBO BAG DOILEY PATTERNS,363.6730245173164,534.7013879950109,786.1610706575176
JUMBO BAG DOLLY GIRL DESIGN,98.52434195205937,84.81392452217278,73.01141677610022
JUMBO BAG OWLS,481.16098979923885,412.0335729926328,352.8375509908053
JUMBO BAG PEARS,164.55640387449813,121.02896530315678,89.01513461320104
JUMBO BAG PINK POLKADOT,671.9468331016199,564.4587482621156,474.1650124593262
JUMBO BAG PINK VINTAGE PAISLEY,233.68551722311267,185.3486995523571,147.01013924174904
JUMBO BAG RED RETROSPOT,1955.5200928980319,1738.2492051596748,1545.1185135921762
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1067.785334428792,1169.485790846502,1280.8726350634067
JUMBO BAG SPACEBOY DESIGN,416.3413723522927,389.67280990149635,364.712490422504
JUMBO BAG STRAWBERRY,371.3777608044712,297.2277433639483,237.88266490124596
JUMBO BAG TOYS ,70.50470964678219,59.25830124931454,49.8058397027209
JUMBO BAG VINTAGE CHRISTMAS ,2262.3907381561844,3409.050389876289,5136.87771290433
JUMBO BAG VINTAGE LEAF,586.9089335222479,501.1347594175439,427.8961057711686
JUMBO BAG WOODLAND ANIMALS,248.97051698904187,202.04841570764574,163.9694642710102
JUMBO SHOPPER VINTAGE RED PAISLEY,681.0548990149081,647.499444164689,615.5972606613667
JUMBO STORAGE BAG SKULLS,369.59440471490865,360.90241330535974,352.4148370971772
JUMBO STORAGE BAG SUKI,450.8654001026782,378.46085483688154,317.6837668431508
JUNGLE POPSICLES ICE LOLLY MOULDS,34.59319628106632,35.2680568824248,35.9560829868367
KEY CABINET MA CAMPAGNE,15.384277074592832,15.463679391918845,15.54349152557657
"KEY FOB , BACK DOOR ",68.490241062494,60.497212471686815,53.43699569556089
"KEY FOB , FRONT  DOOR ",57.0555301069472,51.23223418812214,46.0032851326886
"KEY FOB , GARAGE DESIGN",167.6966535418957,186.5390103570716,207.49848998210547
"KEY FOB , SHED",84.87407758600403,72.508438193427,61.944397615662496
KIDS RAIN MAC BLUE,51.19286989563269,46.5997992586029,42.41882307769081
KIDS RAIN MAC PINK,30.906654775537184,27.59359698129682,24.63568444712079
KINGS CHOICE BISCUIT TIN,66.84166342313688,93.36039720565334,130.40016241397598
KINGS CHOICE GIANT TUBE MATCHES,958.3917268993388,3916.0108449418312,16000.911221672834
KINGS CHOICE MUG,122.92586948670744,141.52787022878206,162.94485558762653
KINGS CHOICE TEA CADDY ,35.635649893152326,37.58461635655809,39.64017468195794
KITCHEN FLOWER POTS WALL PLAQUE,11.971607529171708,12.699865055341856,13.472423985741228
KITCHEN METAL SIGN,362.63521934669876,508.05566781270915,711.7912100805651
KITTENS DESIGN FLANNEL,120.87974305564589,227.48306198554798,428.09938358736156
KITTY PENCIL ERASERS,117.85479235039755,131.60216117199838,146.95311475878407
KNEELING MAT HOUSEWORK  DESIGN,589.667490944437,860.2159794316344,1254.8962637983586
KNICKERBOCKERGLORY MAGNET ASSORTED ,33.36181054679862,26.85973156089492,21.624880895217604
KNITTED UNION FLAG HOT WATER BOTTLE,789.6188744957996,1259.5989881296944,2009.310646114488
LA PALMIERA TILE COASTER,54.81728845383002,64.62162098377807,76.17950497657819
LADIES & GENTLEMEN METAL SIGN,332.719105494539,446.0462017732157,597.9735182943311
LADS ONLY TISSUE BOX,387.8487439682663,556.7105386899389,799.0914724060572
LANTERN CREAM GAZEBO ,50.771603614333195,48.33848459456446,46.02196752830758
LARGE ANTIQUE WHITE PHOTO FRAME,44.114630738528874,49.577283493380506,55.71636886526923
LARGE CAKE STAND  HANGING STRAWBERY,474.6711860530296,1188.9038767111128,2977.834908860045
LARGE CAKE TOWEL CHOCOLATE SPOTS,641.6206780806049,1856.4723909067222,5371.537819680353
LARGE CAKE TOWEL PINK SPOTS,162.29319908712378,347.16986692330346,742.6492125208636
LARGE CERAMIC TOP STORAGE JAR,200.37072149765422,174.63598310206729,152.20650185851918
LARGE CHINESE STYLE SCISSOR,126.73013991621438,161.95103956814816,206.96054809490633
LARGE CIRCULAR MIRROR MOBILE,247.5450806249678,262.3991537045832,278.1445532710651
LARGE DECO JEWELLERY STAND,32.38972244982486,38.5002575671881,45.76358550265501
LARGE HANGING IVORY & RED WOOD BIRD,197.91832817474906,297.3983550824176,446.880197611794
LARGE HEART MEASURING SPOONS,214.98824075700182,269.6582842029478,338.2305468579892
